,cellid,sw,ptr,fwhm,es,bs,trough,waveform,phototag,animal,labels,wshape
10,TNC018a-09-4,0.9842733333333333,0.09195676933536626,0.3228066666666667,0.15006413489524584,0.3217133333333333,4967.0,"(41.840113692105, 35.138353001678546, 35.47355314028837, 44.00514869739697, 37.49256143232307, 38.7852005417108, 39.0024629645565, 41.42373372503545, 34.30838631298403, 40.32578310192925, 45.55527580447853, 44.62620596532998, 39.38790549334563, 39.0096972343235, 47.51089558471659, 51.12080714581254, 42.288731419182966, 39.52396154536258, 46.86578508651642, 44.763484852022586, 42.70633976603581, 41.25362577719271, 40.534616810493425, 34.05858576039896, 41.79480552353423, 42.39255006948332, 38.8910955491509, 34.879721441228114, 39.637711737011784, 41.66435616281469, 35.80895143930977, 33.42080257791969, 42.0692242141145, 41.87354197692102, 43.873093894822766, 47.47723183980416, 32.845323011682744, -26.883248537374858, -122.39908034662612, -227.52274998588217, -298.5748135429693, -312.53580423328094, -285.426231207024, -254.1065786089591, -229.8973049124661, -199.19884252121162, -170.44159761656468, -150.88595022438145, -133.16225447472436, -106.42083902989613, -89.75200765863092, -78.18603993595187, -64.03319204944962, -47.25369769491613, -39.607769046602236, -27.855597788684964, -19.90735619551302, -11.403198249605694, -5.383260787774422, 11.98233533333435, 32.50348406102927, 41.41009297021603, 39.152082099749975, 49.919382814219574, 58.42193670070961, 59.869694507200656, 61.02261512850957, 59.81066464509454, 66.90381541827277, 68.19204524383652, 73.71533656602091, 69.60367575453363, 65.63705244735685, 57.715458960488235, 64.50888976334826, 61.247341017028674, 58.93081017302139, 56.57929563128651, 54.33279645666676, 47.36131215187419, 39.834842484379, 36.073387363431046)",s,Teonancatl,0,RS
13,TNC018a-13-2,0.59614,0.14878504329528508,0.29383333333333334,0.18327373071517905,0.5737266666666666,4931.0,"(71.90063442154668, 65.25644528896743, 61.581813003188785, 67.35489994755139, 74.43384803308851, 72.7467800842905, 71.91180129038393, 67.77700072460534, 59.31045293233531, 63.48021958655443, 65.25435120763728, 69.44088894507031, 73.21786642088702, 74.9233116367783, 72.98524894776065, 67.47170110483172, 61.45069136735569, 55.08024568350369, 51.69839493488178, 56.49317724047596, 62.052640315869894, 60.164843886209475, 61.47786215403201, 56.779786323933195, 56.69872718500999, 55.15281775053311, 48.35021595338532, 50.93910739535035, 55.22770814812832, 50.4442676045064, 51.097071379333485, 56.61444426059766, 50.174753210815986, 35.47641041872099, 9.747876399519484, -47.88233686348119, -192.66566275441474, -383.4234768780251, -560.9870940075172, -717.517765247511, -819.8666755633415, -817.1849418314811, -739.7736115392063, -645.0836622094375, -550.8660015623905, -458.82146837052534, -364.020833931209, -283.01480406989117, -210.2340215854122, -139.3390690523817, -79.64047190150796, -27.818701705649122, 20.3158203937076, 68.05272017798806, 111.75166681342948, 149.53236933120417, 182.0545731702867, 194.60805682371844, 201.31262862306951, 200.63812368747452, 199.33440105384042, 197.86134099628123, 192.75884253720633, 191.91682114950427, 185.77520664781107, 169.85394126588122, 158.93297791552737, 153.91227861995424, 143.7218131121029, 127.45155758826643, 119.76149360759995, 109.29160712758832, 101.9918876648774, 93.12232757134363, 86.63292141635925, 76.16366546701715, 59.76455725829147, 45.93559524432071, 50.21677852041518, 48.278106605019566, 40.329579273406246, 33.73119643838036)",s,Teonancatl,0,RS
14,TNC018a-13-3,0.2962933333333333,0.4501803566158422,0.12354666666666665,0.38210977766407417,0.9184,4964.0,"(-16.4275875799931, -20.550899296570034, -30.952968829856676, -32.28438015460862, -29.8357124113266, -28.08753917620093, -26.000427759487366, -19.09493853219301, -12.581624279079564, -10.381029574584886, -12.243690177283074, -19.600132438936853, -21.300872726466945, -23.036416858049307, -15.497259556101026, -17.183883919196955, -16.446760912954222, -22.41634887867763, -19.073093059076893, -26.007425141709476, -28.139762821719213, -18.830509385786748, -16.750053318758532, -26.358767932806412, -25.347011017756245, -26.1351245122458, -28.423434197200518, -32.59224941360867, -34.06186280635358, -32.81255009607525, -32.86456988110569, -31.48816347077964, -35.86355475044082, -39.43095007821027, -44.4105382144071, -36.65249028574938, -2.2969597861770295, 40.09591738851249, -14.533977116215347, -236.35674417988656, -452.632467297103, -491.3812127652011, -385.933030094796, -229.42795275940225, -81.72599932524335, 32.34282508918696, 105.77852713256284, 137.35112344058837, 161.74063885932998, 184.9071047451459, 188.2805573874014, 173.1310365820535, 154.27858437163056, 140.18324395518744, 135.98505876131622, 119.69407167198163, 102.53032438470487, 92.56385690135897, 83.5147071312744, 71.3829105959865, 63.128500223970775, 55.621506225013654, 39.0219560345888, 28.63987431871105, 30.155283029265853, 21.688201499874225, 8.158646574004088, 0.6866327585925198, 3.8921723961137316, 3.9752758477040437, -10.80404831818509, -10.945793134990259, -4.809953048477341, -6.186523732167104, -11.895501909890585, -10.186885185792725, -13.610671882234247, -25.10686088716312, -24.595451513561947, -22.24644337466074, -27.88983627883215, -35.585630146985146)",s,Teonancatl,1,NS
15,TNC018a-14-1,0.48352666666666666,0.19237050880488252,0.22522666666666666,0.23612578858711342,0.6625599999999999,4858.0,"(50.733205326572836, 54.038294263484495, 59.133567333376796, 54.76670020009793, 61.30535299612131, 64.97717228810583, 57.9697930984347, 54.43084098436637, 54.2179341751565, 52.22868576554778, 48.73070596313597, 51.261604387445416, 59.938992419215595, 61.88048559970765, 59.69370608191906, 56.65628513673526, 57.945865715985285, 60.59010507247448, 53.19667743631131, 51.743276746971105, 55.78761944013772, 53.6074472877729, 49.26053029021632, 48.71466961968638, 49.067700614172, 44.057495820093216, 41.53196808204105, 40.90907367778833, 36.5068154963386, 24.89324625643631, 19.216471762210276, 22.554654191103772, 20.876015408510156, 11.958840304849703, -12.978519847858456, -72.887644025528, -226.51003808381586, -553.8271314340977, -953.5502738582204, -1216.1507326378817, -1274.3296902520883, -1188.5482429145593, -998.8174001544529, -775.6280855182836, -591.6211383443732, -442.05731647351473, -304.4072997220786, -174.70169394547662, -54.861035538021895, 49.994203767464604, 140.57361192441218, 208.52683153437027, 256.3835548455572, 289.9035188718466, 313.74650069846314, 310.36231302349114, 313.77079996867104, 309.19183317901735, 296.5653082195273, 287.4811412695846, 277.51926611069035, 263.1596313997863, 252.49219821853313, 234.47693788782263, 219.98383003570407, 207.11286090568825, 189.84402189147553, 173.09730828380086, 160.1827182148784, 144.45025178560132, 118.73991036047113, 98.82169601468863, 81.63561111614182, 71.20165802340665, 60.67983888138814, 43.420155498832884, 24.33260929430307, 15.027201297496623, -4.676067808284139, -21.057197617369933, -30.376187921541682, -40.14303863310838)",s,Teonancatl,0,RS
16,TNC018a-15-4,0.6540866666666667,0.10876432272816736,0.26322,0.19337531349874337,0.5778266666666667,4948.0,"(61.6965334393191, 58.92198586781265, 64.39599324907405, 59.77710405589155, 55.21384849740506, 55.244739584044034, 58.768274249503364, 57.542934528101675, 53.107188786786956, 48.94949301163487, 55.48829214792429, 57.532021492180405, 60.5791081355837, 62.99797246012591, 57.89702968998775, 53.76469150006601, 56.77936768186877, 50.469467865342395, 48.21340329457817, 55.88958865543931, 55.57644395362104, 45.732396442806795, 42.17588260318464, 45.63535016917263, 46.66926020350936, 42.676089215320275, 37.664331321303855, 39.532500449335664, 40.80913258283852, 35.622788044117215, 39.51205381562172, 38.09554589859359, 33.82191170860161, 35.96983250743727, 32.70802587055422, 20.295248188723875, -25.529702799023443, -133.56798545062853, -343.00071167196273, -552.2289444367354, -680.9336954873403, -692.4359233672134, -634.2865319344115, -543.8963694587719, -452.746228334507, -370.58684537826707, -306.7389026464471, -244.5230286936793, -184.06980019732526, -134.81974388046606, -91.7533386727926, -58.061018054720144, -24.633172536473026, 2.2898477693084085, 32.717730517045474, 63.30019847132313, 90.78700685296081, 111.08794071646635, 128.08281238613802, 137.46145897536928, 142.5837400094245, 142.7395351668868, 133.46874214970205, 128.78127468643888, 128.46706066854978, 130.39604041642983, 129.34816507195072, 129.33339511582682, 129.71169900952776, 114.99305196156769, 113.80743481684205, 110.0848330655725, 99.67523596674748, 94.80863578056572, 95.84502710440445, 93.15440630697232, 72.79677105616983, 61.89211993626957, 60.950452147659746, 46.861767279690454, 31.88606514682102, 26.53334567884346)",s,Teonancatl,0,RS
18,TNC018a-19-4,0.7421,0.17120347386795892,0.27852666666666664,0.18888009873722267,0.47068,4926.0,"(12.722335570533485, 15.51172914753674, 20.415533482277482, 15.552894618376861, 18.472950596594952, 25.054832106205005, 25.52766315404249, 20.830561752950285, 26.712640631663504, 32.09300796750245, 28.93076814296931, 34.065022528104734, 32.84487029086219, 32.329409237262624, 25.94773668231569, 21.818950351540074, 16.542149311178367, 16.56643492363275, 16.580911824189826, 19.794688915989678, 17.27688038184373, 13.246606712810337, 10.422995753446726, 16.675183762637417, 17.522316488450237, 16.16355025654905, 18.13805307310304, 26.04500574353201, 25.183603008536622, 23.133054699545383, 22.662586915903958, 25.2614432250227, 27.88888588558203, 24.924197094011614, 22.006680255001488, 15.885661276324383, -17.0495101138071, -87.07945903352024, -191.49478411623292, -304.57605622026546, -367.4438172428646, -364.8985791199989, -336.0508230897709, -301.35099927061395, -254.55952656910284, -212.70679290283985, -180.7231557073896, -151.09894268997138, -119.11445279285772, -83.95995733259713, -58.61570128370669, -32.891904676433754, -12.988764079323408, 13.693545860274691, 39.78487084214215, 59.93507532883623, 71.01404097411609, 77.73166508583259, 77.98785914103279, 87.07254736557952, 86.99566538588857, 84.93715895768577, 88.98698277520336, 91.60509936290522, 80.76147805091362, 75.45609403455289, 74.07892751657997, 81.49996292855815, 79.11918822795427, 67.86659426970024, 63.23217425187711, 64.95592323334564, 62.97783771913402, 54.887915309638764, 50.16615441081493, 38.13255400213201, 31.567113457256273, 21.56983241060787, 14.590710661866156, 9.85974811023526, 10.18694471083341, 5.492300446974308)",s,Teonancatl,0,RS
19,TNC018a-21-2,0.29574666666666666,0.41045322252801053,0.11862666666666667,0.35779172857097896,0.9337066666666666,4935.0,"(-6.241336268976786, -9.301321904905185, -18.26806772869064, -20.882131767627182, -19.164068132744227, -20.27442630326279, -15.23375042875693, -24.0025786498752, -28.41144243765991, -27.49086595244397, -21.081365424714058, -26.74344856010341, -23.337613968961207, -18.454350619789558, -13.154137315500595, -18.90744219066214, -16.77472222720259, -13.916422786720503, -21.24297715881367, -26.27480612562405, -19.96231754370822, -19.85590594524907, -12.195952159935336, -14.592822956684685, -19.906870702888586, -18.54843303935782, -25.267832571034504, -29.395376575277364, -20.841356730369622, -20.146048866626835, -37.07971274108077, -44.692591836169065, -49.46491318534195, -51.586887231988285, -54.72870772891039, -40.13055168355626, 6.857420649649282, 60.69506573624552, -23.547743294454385, -261.72111671062294, -453.1651482595498, -453.79991534933936, -331.255479457068, -163.39188686799807, -16.55916976697121, 61.81265238613016, 100.12357131274496, 122.62358831829847, 148.09271272585727, 161.64096039329226, 160.0983523455651, 137.98491354208025, 127.59067178902328, 114.6356567957951, 102.38989936645457, 83.76343071382138, 77.87628188345428, 70.87848327479986, 63.04006424775148, 58.34105280499553, 49.99147534253484, 42.89135646172518, 40.33071883636598, 40.899583128639804, 35.98796794874368, 29.715889854609564, 22.75336338876363, 19.140401148543628, 11.047013884676721, 12.853210622759937, 5.9089988025819995, 1.2143844310277614, -5.310627755233737, -6.456034121405914, -15.531831965211802, -19.078019351280492, -22.65459495403533, -22.911557913854782, -21.548907710628544, -20.03664405733089, -22.48476681454448, -24.09327592586299)",s,Teonancatl,1,NS
20,TNC018a-22-3,0.3545133333333333,0.3041054386604427,0.12300000000000001,0.29374875833261405,0.83476,4949.0,"(-8.56273816135506, -3.8316485323024994, -2.603965588636445, 1.4997867558498643, 2.4690849942331705, -9.586593408093114, -6.647769448990525, 4.355037972945658, 3.291312617622249, -4.4294585400181825, 3.9422152459211914, 14.485829049012196, 3.540882829173891, -14.533118004739995, -13.876662028181514, -13.510231234260752, -11.17430047381724, -12.639336906645044, -7.965799464943036, -7.23413832831568, -7.284794409076661, -2.338198846329767, -1.5047725072034728, 2.7750745065646667, -1.8290566511900719, -4.23755308222571, -16.120789655921847, -27.209128524220898, -30.57291864457503, -20.91249531802237, -24.148179748626706, -22.170278626983222, -27.00908373744742, -27.17487158834472, -30.74790306563468, -24.30842311144776, 13.56333957183882, 46.017172795822574, -15.957118849829955, -226.68971373234538, -437.45077292718264, -456.090440060345, -333.008841362822, -212.69608604442055, -116.73226701999393, -34.54746194043484, 24.68826556056263, 56.31486449510537, 82.09229510069612, 96.20052742728186, 121.23953997092974, 131.14931838117045, 129.1198542623141, 119.28114408414552, 116.03318821088986, 99.92599004978958, 86.129555314755, 72.48389139678048, 68.78900683023836, 57.16491084324742, 53.13161298146126, 51.24912279659059, 49.02744959278306, 40.53660222573641, 33.796588950598505, 34.06741731450613, 29.45909408891459, 21.901625237081166, 18.375015912692394, 4.959270485351925, 1.4043925874834162, 4.2403851761709825, -0.40274939625669476, -8.035009307317077, -6.266393188059507, 0.2630999519126112, -5.756529204158296, -11.985280213091569, -14.98315280934376, -12.59014684918322, -11.47626226452091, -10.911499028499115)",s,Teonancatl,1,NS
21,TNC018a-43-2,0.2506466666666667,0.24607260162796835,0.13666666666666666,0.29979766767460125,0.6721266666666667,4916.0,"(78.44612566775118, 82.9629432679402, 81.06777943871471, 81.93845556464944, 71.56277824943811, 68.20854134974086, 73.28352808398057, 71.05551321273285, 71.92226528836638, 68.14154897330164, 65.3111274267138, 64.71876475873066, 68.74222855042758, 74.32929243827522, 75.67773876332632, 71.6353612872263, 62.74996797734403, 60.29938386129154, 57.611453948222376, 38.7840462124533, 32.355054633925846, 34.24240228848897, 25.154044479967865, 27.09797190719773, 27.2522138615313, 17.08484145195013, 4.633970855319997, 1.8477665880265706, -5.455555207158896, -9.837723466327972, -14.660408908470497, -21.565220743922605, -29.1937033924537, -38.29733321651196, -59.237515276150944, -83.30558011429027, -125.4227805849853, -248.66028874492036, -764.3691928493737, -1807.5204945627304, -2559.255106654185, -2415.8738516664007, -1709.1774621445675, -1005.606582828766, -480.30177480712496, -36.26352125585562, 402.9577657713199, 682.5117380306608, 741.7181037038879, 688.0666202992728, 631.9970880769896, 581.3193441079064, 524.3632569767926, 466.3087220930865, 415.9356575585836, 372.0540005393408, 334.9637040902237, 298.8847343841965, 270.8770683036751, 237.5206913563317, 207.02559588164655, 187.7617795170958, 169.4792438949331, 147.45799354349282, 123.32803497044681, 113.15937590763743, 99.60202469798442, 92.37598980669134, 80.26127944210141, 70.17790127445764, 53.62586224216835, 39.64516843495815, 26.80582504210015, 20.91783635288362, 16.011205796791202, 10.98593601288656, 2.4220289405496755, -2.8105140745934536, -14.561692165466633, -24.921504825697706, -34.27995179688546, -51.17703296997223)",s,Teonancatl,1,NS
22,TNC018a-42-5,0.6677533333333333,0.1209784330862313,0.43378,0.10731776061317655,0.49527999999999994,4964.0,"(86.23234388375981, 91.13520628877461, 89.93413254438376, 81.08753073512061, 73.30378777916305, 72.42127057467472, 78.47832722454335, 74.0432883354293, 72.27446838922549, 66.91016718647798, 66.10867136070647, 60.828255961266386, 56.62718610171227, 56.993718670422, 53.0261041002304, 48.57258819412394, 46.94141400435096, 46.55082376222188, 43.599060855889796, 52.56437185404423, 50.44500857468402, 51.49923019962519, 53.6253054363625, 57.03151472887785, 52.30615251871405, 51.43752955746232, 45.43397527099714, 49.453840174335966, 50.275498335158034, 43.65734988448846, 38.20782357375852, 33.70537937679148, 33.10851113353681, 33.53574923149649, 22.575663321415227, -51.27313493655191, -170.86198910761647, -276.1021952304109, -357.86499914063825, -456.0815939564684, -523.9131178194027, -536.4706519792567, -509.81521929851675, -486.7277832276452, -460.2992472719909, -423.75045494458294, -380.12219018410053, -334.765178209799, -296.0600867794601, -246.66752781182353, -199.35805933244956, -153.78218770058066, -104.77037007317722, -58.39301706120435, -13.360495532864997, 33.64686848146006, 78.98878682744655, 112.39500625251978, 139.38530546184637, 155.95949224382218, 164.50740069794293, 164.48888859000476, 161.6038348512736, 161.3721372306021, 160.71371010263027, 156.5184824320462, 148.01639589265818, 148.8074031390671, 148.27146622761273, 139.96855518303389, 123.51864670765885, 121.24172302892562, 122.29777087865789, 116.29678059674038, 103.92874535354964, 96.45366048676098, 84.67152294686956, 75.4823308435339, 64.48608308352875, 53.56277909065007, 51.372418597795075, 38.85500150181918)",s,Teonancatl,0,RS
23,TNC018a-42-4,0.56744,0.17433325701744237,0.21839333333333333,0.17631681919064185,0.6505333333333333,4944.0,"(32.24746250083818, 30.919906701068776, 29.801196655744135, 29.500179574279805, 19.53569282871104, 21.79656490957771, 23.551616407391165, 20.069661017114694, 18.559506564105984, 20.649956050765827, 21.21980872315291, 16.2078611569655, 13.16290836252083, 17.59374490784861, 21.869166058463694, 21.92796893324082, 26.648953677633443, 35.060924656736525, 38.43269167140152, 38.50307120148997, 40.100887680718145, 42.50497480662554, 42.88417688786068, 38.38735023021893, 38.8333645622597, 29.391104500188067, 18.14947105005578, 18.087383143328903, 14.8337792000962, 14.737618714073914, 19.12788385533354, 23.12358108903898, 26.70374281066001, 32.947428999983366, 37.43372889749187, 19.461762707025084, -22.899316673413896, -89.2103218984354, -241.12202942120928, -441.6751777865287, -575.5104660563683, -583.9985524900487, -505.4100536099028, -408.6955437459569, -330.435555085108, -271.82057818841815, -218.84106290880104, -178.3074196382104, -133.1200208228891, -95.46920269525253, -60.01526717770049, -23.308483917743615, 11.080907583330951, 43.69269578394937, 77.54669489219921, 105.12274266542946, 122.21069825127624, 133.6904400992246, 132.44186396695292, 129.6048810387907, 134.1194161661149, 131.14540623358, 126.53279865201596, 124.24154997765339, 112.78162465610475, 109.31299388780764, 104.1956346100289, 91.32952858956915, 78.0546616197538, 76.86102281420726, 73.648603988754, 68.7573991234122, 62.647403898632604, 59.48861530145717, 53.52103129734445, 42.79465056300176, 37.51947227501816, 27.545495948122888, 15.092721315847289, 15.661148245638822, 19.20077668047947, 3.701606600594651)",s,Teonancatl,0,RS
24,TNC018a-40-2,0.8418666666666667,0.07963872192271922,0.28235333333333335,0.1547614167520881,0.34795333333333334,4940.0,"(61.882448988372296, 58.898314604949945, 61.742929425555296, 63.1753116075547, 66.85446299610548, 61.479369757578546, 57.449003073609795, 56.58231989583177, 56.37826375968233, 47.10576565486674, 51.33374495005566, 51.93111036941939, 52.63676101904233, 54.409587462593024, 51.78847284682231, 49.53229407760728, 47.639923046528686, 43.270227906919814, 42.152074397452196, 40.1743272108545, 40.615851405358015, 43.795513856984996, 41.65218475176474, 37.954739117865806, 36.13205839766021, 42.563032058901506, 43.34655924389592, 40.9515504566243, 41.37692928893833, 40.98163418678893, 34.91462025646517, 32.33486110992394, 29.721350747343614, 30.2731054741824, 23.569165849928822, 6.908598665893395, -44.08950105248536, -142.60600803082139, -258.20176474707455, -376.6175795030504, -467.38422464692275, -469.51243504349003, -407.902906883206, -355.0262968899863, -309.2232219419727, -263.8842590804384, -212.37994586343044, -175.21078101750302, -151.61722534258482, -122.3297028284004, -87.03860194639884, -64.89427708627277, -46.01705010858475, -28.307211986643402, -5.595024513827394, 1.72927794408162, 17.385486669679594, 35.66341680402605, 49.942905560630145, 58.753810457548845, 68.33600758178044, 83.27938989896218, 88.93386561971664, 93.74935663302605, 95.55579701603223, 102.88313162768536, 103.83131479153742, 98.11030907169537, 95.55008414472131, 103.46061576825123, 92.90188484549037, 80.47387658436854, 78.81657974912432, 78.3199859996567, 72.5240893126944, 63.528885479881076, 62.14437167883574, 54.99054611273759, 45.517407713255544, 51.70495590147429, 47.48319040181566, 44.102111105197764)",s,Teonancatl,0,RS
25,TNC018a-34-6,0.7470199999999999,0.12385448195192296,0.28946,0.18029043422941549,0.4947333333333333,4917.0,"(36.322374906058755, 41.25328081267766, 40.94710366339993, 34.202641391104294, 39.108677579960506, 41.2339823784466, 45.81731344936641, 40.77741695768611, 43.463028597939946, 41.02287466247296, 45.89567315076231, 51.420134919907056, 48.554964877325, 49.39886321773828, 44.820526706388236, 39.178650008958805, 42.74192706690075, 47.549052515916664, 42.39872314607144, 39.50963940350317, 39.40050693398155, 48.10003816755583, 47.54695394350136, 50.60998517644556, 50.327874566073504, 50.17937835281692, 40.43326812088303, 45.328332648469534, 38.56337980346981, 27.707238482054873, 23.70876058682519, 25.556823039941165, 19.060329825906575, 21.108214059680662, 20.40944007740234, -0.8269944522542562, -61.2320563998153, -174.08667504207125, -352.1617399573929, -508.0480990161193, -573.8365565706722, -566.8778719711013, -527.9627585177651, -477.8618829179895, -416.24586526195714, -351.4852794950151, -282.3006543421584, -206.84247462928957, -129.67118293923278, -53.93718153568996, -1.4108344850815748, 25.547530093366426, 50.29761771193603, 69.27916518268182, 86.31193830512758, 96.7157295987577, 107.48035609974828, 111.34565723734953, 112.60149280176167, 119.40774101199635, 120.03429668941023, 111.29106954074767, 117.45798255297699, 119.77497050043323, 106.76197856381856, 93.5889610602509, 90.73588028150569, 84.70270543416727, 83.6094116738958, 76.33597922727526, 78.59239259653388, 80.22863984358187, 80.13471195100105, 67.41060225900557, 60.47630597742815, 52.911819769559976, 50.93714140190448, 48.052269452981825, 39.877203075369685, 31.851941806357125, 35.646485422603455, 38.56083383397884)",a,Teonancatl,0,RS
26,TNC018a-33-2,0.6436999999999999,0.18135781506330115,0.25966666666666666,0.20394050746443193,0.5655266666666666,4958.0,"(19.069316275109912, 21.431713266268776, 20.96961089457881, 16.582198313395203, 25.44865701237901, 30.058161454000263, 24.309879730784964, 18.632974245410868, 19.386602414838084, 21.989917397345913, 28.642068840527763, 21.542203649821705, 18.68946677874706, 16.433002041524794, 18.381952946875654, 20.405463550874583, 28.862679327748797, 25.652748059503175, 26.224820746799864, 19.508052543459446, 21.691603715292995, 12.50464062205099, 15.306336720142951, 24.945873583599493, 24.37244194190273, 17.97524273557748, 23.603488191654957, 24.15640292019828, 14.453225031921296, 9.47320727641884, 14.74561819930038, 19.079743315264377, 16.18488629509946, 33.480370167183736, 43.06553853642987, 32.60975682578944, 3.2624135461101695, -52.37707840491005, -157.92928042735727, -292.1447269214567, -395.9739240692465, -412.2673487825087, -383.49544791099777, -342.1986377832456, -291.18730411095845, -237.3118022486941, -199.5124577760189, -154.94956735893345, -110.10339984549844, -74.11419755230509, -40.33217770038371, 3.5424660390110616, 38.699561926354725, 56.40895849985438, 70.31052291995248, 79.91413934176883, 84.05970733725587, 86.04714038163632, 91.2363644134613, 95.0273164741925, 101.47994343152392, 92.54420079027142, 92.32005159402627, 89.65746541879052, 84.71641745741694, 81.96688769232456, 77.28886015349707, 76.89232225847688, 64.61726423089634, 56.94367859372266, 53.32155973220685, 40.57090352004678, 41.4117070016299, 38.823968123587775, 34.15768551002157, 34.042858277330076, 27.149485885680942, 19.597568024263015, 15.37710452671383, 10.148095312002958, 7.450540345403493, 3.874439614481172)",a,Teonancatl,0,RS
27,TNC018a-31-4,0.74784,0.12181139387066642,0.26896,0.17146006366092914,0.6262066666666667,4923.0,"(20.126042286404342, 11.409221970188305, 15.550122351946513, 22.228031568165814, 20.332230641873792, 10.201994028538538, 15.49659017922299, 12.735282120324353, 13.507328048046622, 17.42198193634943, 22.79849415840262, 18.186112122779395, 12.33408092627736, 15.711644024377717, 14.598043918501116, 21.892522858575873, 27.56432356077133, 22.322689942303064, 26.55686787633786, 19.796105969396557, 17.079656361902824, 23.006775550910383, 18.766725233401537, 21.748773169118408, 24.58219406290555, 21.05627046715388, 20.580293705093688, 15.323564815250693, 13.065395516233846, 12.905109189826357, 11.91204187987852, 10.575543304896964, 17.554977883052402, 34.99972576957884, 47.499183909224506, 52.61276711059603, 13.549909151769155, -62.679936078050375, -164.70729341199615, -267.50266525127086, -313.25653048716447, -308.0393435778808, -278.8315338509375, -241.20350507403782, -208.14563530348696, -174.5082769939006, -145.2817573406028, -121.65637882300763, -86.9324199183485, -60.41013595698445, -45.07976009161328, -24.291504353813416, -3.9555607739077208, 8.417897456629667, 20.13871479871844, 36.90675217184739, 46.701885767590326, 47.924005883602746, 47.17301578951074, 49.03883063289488, 53.1113763896931, 56.170588861041416, 60.01641271845313, 60.34880059997399, 58.29771226017273, 55.183113776052636, 51.03497680938128, 49.3832779241895, 47.22799795701147, 47.02912143716796, 48.16663605486247, 53.16053217578169, 42.010802401983234, 39.017441179222885, 38.10044444963268, 36.5198093468413, 32.28553393017854, 32.5976169553495, 37.96605767961361, 32.58085570018481, 35.002010825597324, 30.039522980244755)",s,Teonancatl,0,RS
28,TNC018a-27-2,0.7426466666666667,0.1435025420066228,0.27715999999999996,0.18163941000724404,0.4941866666666666,4954.0,"(18.942860023105872, 18.798937645717103, 22.301714549476433, 28.45034410202124, 26.423969727587327, 30.361725509177393, 25.28273681536374, 33.5261209533689, 27.780987849270886, 32.27644075601088, 30.611576989946553, 34.315488696602614, 29.35726364622532, 31.255986059677088, 34.54073746483013, 37.800597583495254, 32.8446452496071, 35.59195936001947, 43.561619858977764, 45.042708757199044, 36.15431118740787, 32.335516498420255, 33.46541938785934, 29.683121071109404, 25.80773048346483, 22.85836551292789, 24.05415426117258, 23.064236330130278, 21.97776413227666, 20.32390422356204, 29.881838658382616, 34.25076636666126, 38.19990455483202, 32.97849013437899, 35.79578118169274, 22.37105843112975, -22.25637320011452, -105.88718306353317, -221.68201323039128, -338.0814769896747, -402.4161574668383, -408.2866064533682, -378.0133435310452, -328.50685554602615, -287.0575964493475, -238.82598748799435, -193.6024177119552, -153.52724475544792, -114.28079584915821, -74.61336902136975, -50.125234447983104, -20.99663591419993, 3.952207645715094, 25.881100560183707, 34.88986880975592, 49.36835841708727, 51.69643385603457, 65.6939764938922, 78.98088307749188, 88.9570642727751, 90.77244326793293, 91.87695445012099, 89.52054216351223, 94.41315955300233, 85.44476749518338, 77.00533361660591, 82.33483139769505, 68.82323935890597, 59.72054032481187, 58.72672076120738, 64.00177017940962, 64.63568060258876, 61.04844609183201, 50.230062331935734, 47.81052627625764, 42.159835847413326, 37.577989688768454, 32.56498696148471, 31.28082718234161, 25.465510097968874, 20.8990355915214, 17.281403618005537)",s,Teonancatl,0,RS
