,Unnamed: 0,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,R2,area,sign,experimenter,onBF,SU,animal,task,R2_diff,MIbeh_only,sig_state,sig_any,sig_ubeh,sig_upup,sig_obeh
210,210.0,AMT018a-24-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.7625222997493687,0.013208665722609677,1.0676817388220834,1.0069121436137365,0.0,baseline,0.5814402576150661,A1,TBD,DS,TBD,True,AMT,TIN,-0.0010225365803181452,-0.008567555455035295,False,True,False,False,False
577,577.0,AMT018a-25-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.008756993662510438,96.1785,0.9096697508421808,0.005214000436456296,-0.00469080526597366,0.0094297248255799,0.0,active,0.8274990555972753,A1,TBD,DS,TBD,True,AMT,TIN,-0.0015631905198931761,-0.0021056926422970638,False,True,False,False,False
215,215.0,AMT018a-25-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.010862686304807502,96.1785,0.9105285531586412,0.005167835302169979,-0.004764951780048168,0.02111370081697235,0.0,active,0.8290622461171685,A1,TBD,DS,TBD,True,AMT,TIN,-0.0015631905198931761,-0.0021056926422970638,False,True,False,False,False
576,576.0,AMT018a-25-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,96.1785,0.9096697508421808,0.005214000436456296,0.0873963071222085,0.996758037002238,0.0,baseline,0.8274990555972753,A1,TBD,DS,TBD,True,AMT,TIN,-0.0015631905198931761,-0.0021056926422970638,False,True,False,False,False
214,214.0,AMT018a-25-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,96.1785,0.9105285531586412,0.005167835302169979,0.08938816263431212,0.9838509009402812,0.0,baseline,0.8290622461171685,A1,TBD,DS,TBD,True,AMT,TIN,-0.0015631905198931761,-0.0021056926422970638,False,True,False,False,False
583,583.0,AMT018a-26-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.0660871153057836,95.0,0.3347940677519783,0.03499801321645655,-0.016958709529806895,-0.21500448867682306,0.0,active,0.11208706780191623,A1,TBD,DS,TBD,True,AMT,TIN,-0.005521576185474192,-0.060991286039431686,False,True,False,False,False
219,219.0,AMT018a-26-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00509582926635191,95.0,0.3429411669476128,0.035266531036251166,0.006871093905197331,0.0732256068982203,0.0,active,0.11760864398739042,A1,TBD,DS,TBD,True,AMT,TIN,-0.005521576185474192,-0.060991286039431686,False,True,False,False,False
582,582.0,AMT018a-26-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.3347940677519783,0.03499801321645655,0.13250601060282471,1.070226909003347,0.0,baseline,0.11208706780191623,A1,TBD,DS,TBD,True,AMT,TIN,-0.005521576185474192,-0.060991286039431686,False,True,False,False,False
218,218.0,AMT018a-26-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.3429411669476128,0.035266531036251166,0.1217669083676868,0.9447112142167868,0.0,baseline,0.11760864398739042,A1,TBD,DS,TBD,True,AMT,TIN,-0.005521576185474192,-0.060991286039431686,False,True,False,False,False
587,587.0,AMT018a-28-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.03580538782091125,98.4313,0.9598611221678184,0.002971896044486068,-0.02574976184337817,-0.03672217305745781,0.0,active,0.9213333738492636,A1,TBD,DS,TBD,True,AMT,TIN,0.0011379543996981045,-0.03674981726345388,False,True,False,False,False
223,223.0,AMT018a-28-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0009444294425426312,98.4313,0.9592681686835884,0.003196988808248452,0.0007868300269129061,0.0002298019652744147,0.0,active,0.9201954194495655,A1,TBD,DS,TBD,True,AMT,TIN,0.0011379543996981045,-0.03674981726345388,False,True,False,False,False
586,586.0,AMT018a-28-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,98.4313,0.9598611221678184,0.002971896044486068,0.0908914413426211,1.0124659471575044,0.0,baseline,0.9213333738492636,A1,TBD,DS,TBD,True,AMT,TIN,0.0011379543996981045,-0.03674981726345388,False,True,False,False,False
222,222.0,AMT018a-28-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,98.4313,0.9592681686835884,0.003196988808248452,0.08163496568393963,0.999823093312298,0.0,baseline,0.9201954194495655,A1,TBD,DS,TBD,True,AMT,TIN,0.0011379543996981045,-0.03674981726345388,False,True,False,False,False
591,591.0,AMT018a-28-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.05584257104057887,75.774,0.8506998169216027,0.0069921948862499686,0.1812444634475185,0.03660970896332028,0.0,active,0.7236901785104484,A1,TBD,DS,TBD,False,AMT,TIN,0.009518717659065201,0.056201954984917715,False,True,False,False,False
229,229.0,AMT018a-28-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0003593839443388476,75.774,0.8450866587820347,0.006755089679733743,0.0038943709926385016,-0.016519287278985974,0.0,active,0.7141714608513832,A1,TBD,DS,TBD,False,AMT,TIN,0.009518717659065201,0.056201954984917715,False,True,False,False,False
590,590.0,AMT018a-28-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,75.774,0.8506998169216027,0.0069921948862499686,1.0552787472035,0.9877814084856678,0.0,baseline,0.7236901785104484,A1,TBD,DS,TBD,False,AMT,TIN,0.009518717659065201,0.056201954984917715,False,True,False,False,False
228,228.0,AMT018a-28-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,75.774,0.8450866587820347,0.006755089679733743,1.1136674422948576,1.0124066501981135,0.0,baseline,0.7141714608513832,A1,TBD,DS,TBD,False,AMT,TIN,0.009518717659065201,0.056201954984917715,False,True,False,False,False
595,595.0,AMT018a-35-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.0017470901295094175,99.2985,0.7300032396627893,0.015917791904635145,-0.004227042948354151,0.0077540751384792906,0.0,active,0.5329047299181678,A1,TBD,DS,TBD,True,AMT,TIN,-0.0011685250535657943,-0.0027399451247805875,False,True,False,False,False
231,231.0,AMT018a-35-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0009928549952711698,99.2985,0.7308031574724713,0.01583180940089906,0.00614596997143901,-0.020033502763075552,0.0,active,0.5340732549717336,A1,TBD,DS,TBD,True,AMT,TIN,-0.0011685250535657943,-0.0027399451247805875,False,True,False,False,False
594,594.0,AMT018a-35-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,99.2985,0.7300032396627893,0.015917791904635145,0.18745750925829568,0.9973317543186144,0.0,baseline,0.5329047299181678,A1,TBD,DS,TBD,True,AMT,TIN,-0.0011685250535657943,-0.0027399451247805875,False,True,False,False,False
230,230.0,AMT018a-35-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,99.2985,0.7308031574724713,0.01583180940089906,0.18141808408291624,1.0152453605693317,0.0,baseline,0.5340732549717336,A1,TBD,DS,TBD,True,AMT,TIN,-0.0011685250535657943,-0.0027399451247805875,False,True,False,False,False
601,601.0,AMT018a-36-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.19269655009850675,98.9528,0.6084793912682607,0.023748601767769408,0.04795323480888987,0.22368398932478795,0.0,active,0.37024716959819304,A1,TBD,DS,TBD,True,AMT,TIN,0.010973627106862893,0.19267243346364252,False,True,False,False,False
241,241.0,AMT018a-36-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,2.411663486424452e-05,98.9528,0.5993943130288526,0.02404072592512296,0.003262772552982157,0.00885975727180939,0.0,active,0.35927354249133014,A1,TBD,DS,TBD,True,AMT,TIN,0.010973627106862893,0.19267243346364252,False,True,False,False,False
600,600.0,AMT018a-36-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,98.9528,0.6084793912682607,0.023748601767769408,0.09425013575552396,0.925615122289332,0.0,baseline,0.37024716959819304,A1,TBD,DS,TBD,True,AMT,TIN,0.010973627106862893,0.19267243346364252,False,True,False,False,False
240,240.0,AMT018a-36-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,98.9528,0.5993943130288526,0.02404072592512296,0.10806305592165356,0.9929193100928616,0.0,baseline,0.35927354249133014,A1,TBD,DS,TBD,True,AMT,TIN,0.010973627106862893,0.19267243346364252,False,True,False,False,False
603,603.0,AMT018a-37-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.02058650296984233,98.2777,0.7364582585388704,0.0227279627570386,0.0006859984188555142,-0.08995582266247368,0.0,active,0.5423707665701056,A1,TBD,DS,TBD,True,AMT,TIN,-0.0018877505136033479,-0.01632469880857349,False,True,False,False,False
235,235.0,AMT018a-37-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.004261804161268839,98.2777,0.7377387864845585,0.02243196529585269,0.003687271799534974,0.004447462112683068,0.0,active,0.544258517083709,A1,TBD,DS,TBD,True,AMT,TIN,-0.0018877505136033479,-0.01632469880857349,False,True,False,False,False
602,602.0,AMT018a-37-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,98.2777,0.7364582585388704,0.0227279627570386,0.09842154228799184,1.0300442996562271,0.0,baseline,0.5423707665701056,A1,TBD,DS,TBD,True,AMT,TIN,-0.0018877505136033479,-0.01632469880857349,False,True,False,False,False
234,234.0,AMT018a-37-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,98.2777,0.7377387864845585,0.02243196529585269,0.09591817120419367,0.9968581942271828,0.0,baseline,0.544258517083709,A1,TBD,DS,TBD,True,AMT,TIN,-0.0018877505136033479,-0.01632469880857349,False,True,False,False,False
609,609.0,AMT018a-38-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.06925205799792956,85.0,0.5150266863276227,0.017329403436551725,0.14150038818297445,0.3472734514782384,0.0,active,0.26525248762961146,A1,TBD,DS,TBD,False,AMT,TIN,0.009178834599457564,0.07272506704319712,False,True,False,False,False
245,245.0,AMT018a-38-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.003473009045267557,85.0,0.5060372051837235,0.014488206470556441,-0.025058184129584174,-0.0844286659376546,0.0,active,0.2560736530301539,A1,TBD,DS,TBD,False,AMT,TIN,0.009178834599457564,0.07272506704319712,False,True,False,False,False
608,608.0,AMT018a-38-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.5150266863276227,0.017329403436551725,0.6510229234245041,0.8836628316468584,0.0,baseline,0.26525248762961146,A1,TBD,DS,TBD,False,AMT,TIN,0.009178834599457564,0.07272506704319712,False,True,False,False,False
244,244.0,AMT018a-38-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.5060372051837235,0.014488206470556441,0.7170772761907992,1.0631560309435384,0.0,baseline,0.2560736530301539,A1,TBD,DS,TBD,False,AMT,TIN,0.009178834599457564,0.07272506704319712,False,True,False,False,False
615,615.0,AMT018a-39-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.01784408209618322,98.6664,0.5290422415203998,0.03032448845700202,0.0027413078859333645,0.03698560857356662,0.0,active,0.27988569331292906,A1,TBD,DS,TBD,True,AMT,TIN,-0.0025107556076081616,0.02278483563620525,False,True,False,False,False
251,251.0,AMT018a-39-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.004940753540022031,98.6664,0.5314098690469883,0.030184246674610237,-0.0019461959629634745,0.07619081463885582,0.0,active,0.2823964489205372,A1,TBD,DS,TBD,True,AMT,TIN,-0.0025107556076081616,0.02278483563620525,False,True,False,False,False
614,614.0,AMT018a-39-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,98.6664,0.5290422415203998,0.03032448845700202,0.057146735158809664,0.9877875104692564,0.0,baseline,0.27988569331292906,A1,TBD,DS,TBD,True,AMT,TIN,-0.0025107556076081616,0.02278483563620525,False,True,False,False,False
250,250.0,AMT018a-39-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,98.6664,0.5314098690469883,0.030184246674610237,0.059438615640532676,0.9397634222496846,0.0,baseline,0.2823964489205372,A1,TBD,DS,TBD,True,AMT,TIN,-0.0025107556076081616,0.02278483563620525,False,True,False,False,False
627,627.0,AMT018a-40-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.11083530581992093,95.0,0.5778261968929336,0.03709579137282038,0.0154216352762818,0.07963058951148702,0.0,active,0.33388311381575125,A1,TBD,DS,TBD,True,AMT,TIN,-0.0006464162183251743,0.11496369907992658,False,True,False,False,False
247,247.0,AMT018a-40-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.004128393260005654,95.0,0.5783852781961834,0.037290119895084885,0.0026199678517864035,-0.17456829525452494,0.0,active,0.3345295300340764,A1,TBD,DS,TBD,True,AMT,TIN,-0.0006464162183251743,0.11496369907992658,False,True,False,False,False
626,626.0,AMT018a-40-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.5778261968929336,0.03709579137282038,0.02610750916468384,0.9739107070533284,0.0,baseline,0.33388311381575125,A1,TBD,DS,TBD,True,AMT,TIN,-0.0006464162183251743,0.11496369907992658,False,True,False,False,False
246,246.0,AMT018a-40-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.5783852781961834,0.037290119895084885,0.029498985941951238,1.1236776893147475,0.0,baseline,0.3345295300340764,A1,TBD,DS,TBD,True,AMT,TIN,-0.0006464162183251743,0.11496369907992658,False,True,False,False,False
623,623.0,AMT018a-40-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.031358236788268566,85.0,0.668818418430402,0.017867680998860713,-0.0452802682656083,-0.027651491669603238,0.0,active,0.4473180768317443,A1,TBD,DS,TBD,False,AMT,TIN,0.0005923043383480042,-0.0344633221828388,False,True,False,False,False
243,243.0,AMT018a-40-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.003105085394570233,85.0,0.6683754726898619,0.017727471712514428,0.0017959675203582449,-0.0017592628088772934,0.0,active,0.4467257724933963,A1,TBD,DS,TBD,False,AMT,TIN,0.0005923043383480042,-0.0344633221828388,False,True,False,False,False
622,622.0,AMT018a-40-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.668818418430402,0.017867680998860713,0.6216476741006288,1.009918156085763,0.0,baseline,0.4473180768317443,A1,TBD,DS,TBD,False,AMT,TIN,0.0005923043383480042,-0.0344633221828388,False,True,False,False,False
242,242.0,AMT018a-40-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.6683754726898619,0.017727471712514428,0.6050323658875849,1.0013088427294758,0.0,baseline,0.4467257724933963,A1,TBD,DS,TBD,False,AMT,TIN,0.0005923043383480042,-0.0344633221828388,False,True,False,False,False
629,629.0,AMT018a-41-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.1166343274611553,95.0,0.5075883743404118,0.029421342357661563,0.015582768385384475,0.1370805432109512,0.0,active,0.25764595776554206,A1,TBD,DS,TBD,True,AMT,TIN,-0.001504020613530832,0.1288156701126696,False,True,False,False,False
257,257.0,AMT018a-41-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.012181342651514271,95.0,0.5090677542126125,0.030017005126021488,0.007441694475239606,0.1279569484671552,0.0,active,0.2591499783790729,A1,TBD,DS,TBD,True,AMT,TIN,-0.001504020613530832,0.1288156701126696,False,True,False,False,False
628,628.0,AMT018a-41-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.5075883743404118,0.029421342357661563,0.04818632493173612,0.9565277234826886,0.0,baseline,0.25764595776554206,A1,TBD,DS,TBD,True,AMT,TIN,-0.001504020613530832,0.1288156701126696,False,True,False,False,False
256,256.0,AMT018a-41-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.5090677542126125,0.030017005126021488,0.047961713454255865,0.9067754869711132,0.0,baseline,0.2591499783790729,A1,TBD,DS,TBD,True,AMT,TIN,-0.001504020613530832,0.1288156701126696,False,True,False,False,False
621,621.0,AMT018a-43-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.4333649566523319,99.4403,0.5475040037886705,0.03069383962655348,0.12529697748267565,1.087954778242048,0.0,active,0.2997606341646245,A1,TBD,DS,TBD,True,AMT,TIN,0.0823713700518453,0.4406945414051427,True,True,False,False,False
263,263.0,AMT018a-43-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00732958475281079,99.4403,0.4662502162066836,0.020259094532278855,0.004226157709111594,0.010810272375536906,0.0,active,0.2173892641127792,A1,TBD,DS,TBD,True,AMT,TIN,0.0823713700518453,0.4406945414051427,True,True,False,False,False
620,620.0,AMT018a-43-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,99.4403,0.5475040037886705,0.03069383962655348,0.07720326734625943,0.6438632398713607,0.0,baseline,0.2997606341646245,A1,TBD,DS,TBD,True,AMT,TIN,0.0823713700518453,0.4406945414051427,True,True,False,False,False
262,262.0,AMT018a-43-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,99.4403,0.4662502162066836,0.020259094532278855,0.11565366890457557,0.993365626390221,0.0,baseline,0.2173892641127792,A1,TBD,DS,TBD,True,AMT,TIN,0.0823713700518453,0.4406945414051427,True,True,False,False,False
641,641.0,AMT018a-45-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.001651976413263367,73.8631,0.6436658000685116,0.01952875323257093,0.00839857197204612,-0.014203440153970341,0.0,active,0.41430566217783715,A1,TBD,DS,TBD,False,AMT,TIN,-0.0018706999725328077,0.007039775511869777,False,True,False,False,False
271,271.0,AMT018a-45-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00538779909860641,73.8631,0.6451173243297454,0.01950595517408692,0.01693992759596914,-0.036797161486349504,0.0,active,0.41617636215036996,A1,TBD,DS,TBD,False,AMT,TIN,-0.0018706999725328077,0.007039775511869777,False,True,False,False,False
640,640.0,AMT018a-45-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,73.8631,0.6436658000685116,0.01952875323257093,0.5793549404966125,1.0046615882907457,0.0,baseline,0.41430566217783715,A1,TBD,DS,TBD,False,AMT,TIN,-0.0018706999725328077,0.007039775511869777,False,True,False,False,False
270,270.0,AMT018a-45-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,73.8631,0.6451173243297454,0.01950595517408692,0.5697332464308992,1.0280926251082962,0.0,baseline,0.41617636215036996,A1,TBD,DS,TBD,False,AMT,TIN,-0.0018706999725328077,0.007039775511869777,False,True,False,False,False
633,633.0,AMT018a-47-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.2812256735625007,95.0,0.4774491024128026,0.028625564939897936,0.034413720278212635,0.5513953036118578,0.0,active,0.22795764539479085,A1,TBD,DS,TBD,True,AMT,TIN,0.017873431708612997,0.26251827232355923,False,True,False,False,False
267,267.0,AMT018a-47-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.01870740123894147,95.0,0.4583494449502234,0.02269414653548449,-0.00028373551830113234,-0.17281747048490126,0.0,active,0.21008421368617786,A1,TBD,DS,TBD,True,AMT,TIN,0.017873431708612997,0.26251827232355923,False,True,False,False,False
632,632.0,AMT018a-47-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.4774491024128026,0.028625564939897936,0.04773491258896985,0.8065572285874572,0.0,baseline,0.22795764539479085,A1,TBD,DS,TBD,True,AMT,TIN,0.017873431708612997,0.26251827232355923,False,True,False,False,False
266,266.0,AMT018a-47-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.4583494449502234,0.02269414653548449,0.059791242916306976,1.1322290913256752,0.0,baseline,0.21008421368617786,A1,TBD,DS,TBD,True,AMT,TIN,0.017873431708612997,0.26251827232355923,False,True,False,False,False
643,643.0,AMT018a-47-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.004601774497535611,76.4525,0.4855338028486106,0.02271834570467466,0.013488619252422365,0.11078339713453668,0.0,active,0.23574307370863345,A1,TBD,DS,TBD,False,AMT,TIN,-0.0023989411168257313,-0.007824875101296987,False,True,False,False,False
265,265.0,AMT018a-47-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.003223100603761375,76.4525,0.4879979660054529,0.02265828412007617,-0.011613420340544276,-0.0657147618733405,0.0,active,0.2381420148254592,A1,TBD,DS,TBD,False,AMT,TIN,-0.0023989411168257313,-0.007824875101296987,False,True,False,False,False
642,642.0,AMT018a-47-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,76.4525,0.4855338028486106,0.02271834570467466,0.22925954359010275,0.9627320885475406,0.0,baseline,0.23574307370863345,A1,TBD,DS,TBD,False,AMT,TIN,-0.0023989411168257313,-0.007824875101296987,False,True,False,False,False
264,264.0,AMT018a-47-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,76.4525,0.4879979660054529,0.02265828412007617,0.2425538109610111,1.049545320763458,0.0,baseline,0.2381420148254592,A1,TBD,DS,TBD,False,AMT,TIN,-0.0023989411168257313,-0.007824875101296987,False,True,False,False,False
645,645.0,AMT018a-48-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.11578296299187002,80.3261,0.484498092713924,0.02548393899840356,0.11676524720612065,0.26119485799762265,0.0,active,0.23473840184343012,A1,TBD,DS,TBD,False,AMT,TIN,0.012213970398363888,0.11409267790148075,False,True,False,False,False
277,277.0,AMT018a-48-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.001690285090389263,80.3261,0.4717249531719371,0.023400173772904008,-0.002920550917717821,-0.05967101706645608,0.0,active,0.22252443144506623,A1,TBD,DS,TBD,False,AMT,TIN,0.012213970398363888,0.11409267790148075,False,True,False,False,False
