,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,state_chan_alt
78,ley046g-37-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,85.0,0.4470471068626834,0.02288498061808346,0.6002952991691461,0.9100172182693467,baseline
79,ley046g-37-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.01393771254203866,85.0,0.4470471068626834,0.02288498061808346,-0.09335655108984127,-0.13770922117895354,pupil
80,ley046g-37-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g03_p_PTD,0.00029856434550625856,85.0,0.4470471068626834,0.02288498061808346,-0.18021938403110865,-0.777836023840488,PASSIVE_1
81,ley046g-37-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g05_p_PTD,0.07977527502336121,85.0,0.4470471068626834,0.02288498061808346,-0.3859112276383344,-0.17482977324046353,PASSIVE_2
82,ley046g-37-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g07_p_PTD,0.07960719507544788,85.0,0.4470471068626834,0.02288498061808346,0.8563782134742797,1.864200581368579,PASSIVE_3
83,ley046g-36-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,85.0,0.5087356707216762,0.02192289087626558,0.5644898894551942,0.7992972313654518,baseline
84,ley046g-36-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,0.001065393986919405,85.0,0.5087356707216762,0.02192289087626558,-0.04935065054621666,-0.13302825874228727,pupil
85,ley046g-36-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g03_p_PTD,0.0005190584521893932,85.0,0.5087356707216762,0.02192289087626558,-0.24339209425377967,-0.9345552158976073,PASSIVE_1
86,ley046g-36-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g05_p_PTD,0.05171542323235132,85.0,0.5087356707216762,0.02192289087626558,-0.026951319719996834,0.5298660646877935,PASSIVE_2
87,ley046g-36-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g07_p_PTD,0.051716550302105625,85.0,0.5087356707216762,0.02192289087626558,0.7335018620208258,0.8464291724502173,PASSIVE_3
88,ley046g-31-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,80.6915,0.35546234051268344,0.02481877090634234,0.3416534319098695,0.9999711425617652,baseline
89,ley046g-31-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.008323685085757968,80.6915,0.35546234051268344,0.02481877090634234,-0.05448374980393109,-0.3494610891391224,pupil
90,ley046g-31-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g03_p_PTD,-0.00017216169190292007,80.6915,0.35546234051268344,0.02481877090634234,-0.06291787266628293,0.5384632648764678,PASSIVE_1
91,ley046g-31-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g05_p_PTD,0.04706458142451,80.6915,0.35546234051268344,0.02481877090634234,-0.11543265765750403,0.03509248827256937,PASSIVE_2
92,ley046g-31-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g07_p_PTD,0.047023746386723436,80.6915,0.35546234051268344,0.02481877090634234,-0.011414344821857691,0.7651827147922099,PASSIVE_3
93,ley046g-31-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,95.0,0.5446556393243913,0.017176783278104065,0.07551235642103114,1.116009239027162,baseline
