,cellid,modelname,state_sig,state_chan,MI,r,r_se,d,g,state_chan_alt
119,btn072d-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,5.496872741888712e-05,0.8510699411713297,0.008764445627486236,0.01895460465116364,0.013795718683491892,active
120,btn070a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.3945544790773954,0.02243414370217045,0.755155312846855,1.0126304110040647,baseline
121,btn070a-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00021496168928790283,0.3945544790773954,0.02243414370217045,-0.013043597410077396,-0.018316109457482146,active
122,btn062c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.6641925998579679,0.016912155354803424,0.36828281492300025,1.044954075498127,baseline
123,btn062c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.000605355942114305,0.6641925998579679,0.016912155354803424,0.04085780906842112,-0.05913830589524146,active
124,btn062a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.7020280564769956,0.02703572203572109,2.347287650136439,1.0173190053151857,baseline
125,btn062a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.005654441947877849,0.7020280564769956,0.02703572203572109,0.07715253189005121,-0.020897854159352657,active
126,btn060a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.929695800982104,0.005223186835932239,0.7273848393027791,0.9953043740984244,baseline
127,btn060a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-9.508362230454788e-05,0.929695800982104,0.005223186835932239,-0.023833600519509286,0.006444132494913398,active
128,btn044d-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.5127619329308726,0.019800536132333006,1.67661406586479,0.9401800081664122,baseline
